id,DeviceID,time,JoinedParentEventID,Location_Lng,Location_lat
38,e493ac06a9254b1993148ff5a6f64f01,2018-12-10 15:59:11.976054,1,43.2523112,43.2523112
39,865931909b3a4fcabb88afe245ab4232,2018-12-10 15:59:12.979222,1,43.2523112,43.2523112
40,d458a1af2c1e4a2c9638e1aad4d3cbfd,2018-12-10 15:59:13.980080,1,43.2523112,43.2523112
41,24ec4fea11554d36a879b6d48f3c5c13,2018-12-10 15:59:14.982126,1,43.2523112,43.2523112
42,e3a11e30007c475e8d07f84382ace50f,2018-12-10 15:59:15.983697,1,43.2523112,43.2523112
43,33e3a636d87b492a817945a0a7fe0220,2018-12-10 15:59:16.989276,1,43.2523112,43.2523112
44,3ba0b90e856d4d1e868211592f7f55ca,2018-12-10 15:59:17.988743,1,43.2523112,43.2523112
45,d4d8446f6eab45f6b2a84062079dc800,2018-12-10 15:59:18.988776,1,43.2523112,43.2523112
46,5b0476e196a44f2287792d228c99cd51,2018-12-10 15:59:19.992722,1,43.2523112,43.2523112
47,7fde7ff4c5ad4ebf9d80b7cf77a0fc3f,2018-12-10 15:59:20.996317,1,43.2523112,43.2523112
48,0854994926d141f8be0fcb1b27835d16,2018-12-10 15:59:22.006897,1,43.2523112,43.2523112
49,b0332704bb3743f085badf6adfda7615,2018-12-10 15:59:23.000407,1,43.2523112,43.2523112
50,fc2d1e717d054fed959cd5e7360eb8b3,2018-12-10 15:59:24.005812,1,43.2523112,43.2523112
51,48ae98c707e2496c8837de1f3eb5b234,2018-12-10 15:59:25.005434,1,43.2523112,43.2523112
52,427c78cb12c64ca79a84dc4aa7263288,2018-12-10 15:59:26.007734,1,43.2523112,43.2523112
53,02e5a00d5ed640cf9103c6a28d741478,2018-12-10 15:59:27.024644,1,43.2523112,43.2523112
54,0409c96c0bca4b0d9e88f3857efa2497,2018-12-10 15:59:28.011681,1,43.2523112,43.2523112
55,d6d1712df5ca4e13a8f52579b2a870de,2018-12-10 15:59:28.999226,1,43.2523112,43.2523112
56,8e57aba82eb042ee86829a7177979149,2018-12-10 15:59:30.002872,1,43.2523112,43.2523112
57,94dffe6eb3f94967bdb2207fa7e7dd12,2018-12-10 15:59:31.030758,1,43.2523112,43.2523112
58,faeb32efe54d494883ae4a291c9d9b1b,2018-12-10 15:59:32.031120,1,43.2523112,43.2523112
59,0e1b48fabd4945c5bc692a57a36528e6,2018-12-10 15:59:33.033314,1,43.2523112,43.2523112
60,7f2237505a9540319324d237a636a693,2018-12-10 15:59:34.051872,1,43.2523112,43.2523112
61,64d6b604f91a4b9a90321d6a706f25aa,2018-12-10 15:59:35.026222,1,43.2523112,43.2523112
62,272c120cf50d47dca23a4c63f36ccb45,2018-12-10 15:59:36.023588,1,43.2523112,43.2523112
63,90fed9dc19d747daa6c1abdf8af86b02,2018-12-10 15:59:37.036355,1,43.2523112,43.2523112
64,f118a342bd73486fb89b9a33f8f84cff,2018-12-10 15:59:38.048302,1,43.2523112,43.2523112
65,0017d117ebe24d76bf307edb08d54484,2018-12-10 15:59:39.042771,1,43.2523112,43.2523112
66,7bec5a0ac8f0477f8eef558409ac747f,2018-12-10 15:59:40.035699,1,43.2523112,43.2523112
67,0573114754e84da9b231e9ccb65dca4b,2018-12-10 15:59:41.053170,1,43.2523112,43.2523112
68,ebb829e9485d474489ae5bc788fa70f2,2018-12-10 15:59:42.030664,1,43.2523112,43.2523112
69,6d36e4c8c61940caa1a2259128dfe93f,2018-12-10 15:59:43.039947,1,43.2523112,43.2523112
70,5dc32dce3c884168823b7dddd44bd8bb,2018-12-10 15:59:44.036428,1,43.2523112,43.2523112
71,978cdc4ac608441492c83eb8ab00f834,2018-12-10 15:59:45.046744,1,43.2523112,43.2523112
72,91cb196d68214596b8ebe579fa9b560c,2018-12-10 15:59:46.047584,1,43.2523112,43.2523112
73,6544cb1ccd554435b61f2e6c01a59fbe,2018-12-10 15:59:47.041044,1,43.2523112,43.2523112
74,664f0dde0f78453aa055a923df053d67,2018-12-10 15:59:48.046266,1,43.2523112,43.2523112
75,49da4d58cb8640348b1f9b83da22364e,2018-12-10 15:59:49.041496,1,43.2523112,43.2523112
76,73f52682787240cabd6b46f0d6f45979,2018-12-10 15:59:50.045216,1,43.2523112,43.2523112
77,c4848e6cf1524e5ea99c75c349b5290b,2018-12-10 15:59:51.057052,1,43.2523112,43.2523112
78,2b5c0163e2f94fa5bde389424120d8a0,2018-12-10 15:59:52.044318,1,43.2523112,43.2523112
79,2d8a3df24af34880be3b6ae28f0e4adc,2018-12-10 15:59:53.040945,1,43.2523112,43.2523112
80,4ca852799f3843d9bc7709ae8f3ac71d,2018-12-10 15:59:54.058409,1,43.2523112,43.2523112
81,20edce92173e48f481fb8e42fcd04c5b,2018-12-10 15:59:55.048630,1,43.2523112,43.2523112
82,93bd147802ab4a84a2dadbd2ac44972b,2018-12-10 15:59:56.030064,1,43.2523112,43.2523112
83,802bf41b74f94ff69cbd1c8942691358,2018-12-10 15:59:57.058547,1,43.2523112,43.2523112
84,52d814491af7486980acc4b582d2d2ce,2018-12-10 15:59:58.051871,1,43.2523112,43.2523112
85,726e55b14b44430db91560a075749dea,2018-12-10 15:59:59.030596,1,43.2523112,43.2523112
86,f4002ffa71f54bef991dc0b0d17a52a2,2018-12-10 16:00:00.049444,1,43.2523112,43.2523112
87,3141580d21e643b59df40f4b454ac2d0,2018-12-10 16:00:01.040031,1,43.2523112,43.2523112
88,c52169cb017949dfb6148f7d668930b2,2018-12-10 16:00:02.054858,1,43.2523112,43.2523112
89,930f6e9220464a9a84afaf808a4c39ed,2018-12-10 16:00:03.049707,1,43.2523112,43.2523112
90,ac212c0ab7a141e989d0b070fa586686,2018-12-10 16:00:04.019534,1,43.2523112,43.2523112
91,912b940d922d406eac8452d21665e862,2018-12-10 16:00:05.019960,1,43.2523112,43.2523112
92,01caa731ab4e4987a7138f3cfe1e7459,2018-12-10 16:00:06.002629,1,43.2523112,43.2523112
93,e96241bc224c463caf9ae49540c887fc,2018-12-10 16:00:07.046840,1,43.2523112,43.2523112
94,cda2dc970b9341db9a058358ef3af032,2018-12-10 16:00:08.010857,1,43.2523112,43.2523112
95,b1d24532653f4f7bab512f9fd6e0fbaf,2018-12-10 16:13:11.637855,1,43.2523055,43.2523055
96,adb91c330566461b97c8a1f40a0dc070,2018-12-10 16:13:12.617013,1,43.2523055,43.2523055
97,2dbcf37b44884149ae5d8b00aef8ce88,2018-12-10 16:13:13.624405,1,43.2523055,43.2523055
98,d8df8c66b24f4e8eba8c6b9ff145f2c9,2018-12-10 16:13:14.627110,1,43.2523055,43.2523055
99,04e68e13bfc0476d8af5f3874376bcfd,2018-12-10 16:13:15.629565,1,43.2523055,43.2523055
100,ee256b9fb8094ab7aea6137c75148292,2018-12-10 16:13:16.626132,1,43.2523055,43.2523055
101,6732b06667094466b509318193d1925a,2018-12-10 16:13:17.632534,1,43.2523055,43.2523055
102,17958cf205e14b93885db7573bd316aa,2018-12-10 16:13:18.637369,1,43.2523055,43.2523055
103,93d772c283284297814bee3a9db3baf1,2018-12-10 16:13:19.641944,1,43.2523055,43.2523055
104,eede83f268d74cceb83c1bc4753ae1b6,2018-12-10 16:13:20.642174,1,43.2523055,43.2523055
105,2145ba3eaf804863906f7dcb8d4e2e8f,2018-12-10 16:13:21.642400,1,43.2523055,43.2523055
106,c641d3ded77649318574d91023b54f79,2018-12-10 16:13:22.643178,1,43.2523055,43.2523055
107,6ea4c52c096b45838f60f4913029eafa,2018-12-10 16:13:23.645120,1,43.2523055,43.2523055
108,aa4c3bbc62164c4589427ada8c11e36b,2018-12-10 16:13:24.649187,1,43.2523055,43.2523055
109,2a457863ccfa4a04bfed75ec22e02b30,2018-12-10 16:13:25.649439,1,43.2523055,43.2523055
110,9e6e02cfc3074b81be42c161ff4a651c,2018-12-10 16:13:26.651186,1,43.2523055,43.2523055
111,6d05f0a73d55403fbb4679ba723aa705,2018-12-10 16:13:27.655246,1,43.2523055,43.2523055
112,4609f1d1134f4f08b9685428596a0c9c,2018-12-10 16:13:28.654663,1,43.2523055,43.2523055
113,e97dc1bb45e94172817f08d9949b9b39,2018-12-10 16:13:29.657096,1,43.2523055,43.2523055
114,44cf973cbfde4c14aa442197cff9f33d,2018-12-10 16:13:30.658464,1,43.2523055,43.2523055
115,3dbd1a0ec5934fbf84ec6223d61532b9,2018-12-10 16:13:31.658713,1,43.2523055,43.2523055
116,85b1eb9a24b340fca3ca2795f8117464,2018-12-10 16:13:32.657494,1,43.2523055,43.2523055
117,e159f860248743e3a4390848ba5d9e49,2018-12-10 16:13:33.657306,1,43.2523055,43.2523055
118,6b6188ca5ec949a384573efa89b6aeaf,2018-12-10 16:13:34.663076,1,43.2523055,43.2523055
119,76022937c3dc4e129ad5037cb3a21aec,2018-12-10 16:13:35.656506,1,43.2523055,43.2523055
120,666a7c1bdb7e48d39bbda950a54ae571,2018-12-10 16:13:36.664506,1,43.2523055,43.2523055
121,58ddf8505a424f02a09d365d68e488d1,2018-12-10 16:13:37.664484,1,43.2523055,43.2523055
122,a8e9315fb3e6463e965e4fc75f2c8ad1,2018-12-10 16:13:38.662498,1,43.2523055,43.2523055
123,66680fb1ce374d5baaba905ab56d8317,2018-12-10 16:13:39.664814,1,43.2523055,43.2523055
124,2de0f8f20fdd444d819a302764512ba4,2018-12-10 16:13:40.664016,1,43.2523055,43.2523055
125,2474615a89904c4b9bc65e26667c1afe,2018-12-10 16:13:41.657789,1,43.2523055,43.2523055
126,058ba59fed7c49da87a10c81c927b11e,2018-12-10 16:13:42.682107,1,43.2523055,43.2523055
127,43d8ae8bbdc14040b5e4cf27462694da,2018-12-10 16:13:43.674256,1,43.2523055,43.2523055
128,c173955443714c4891bd3cc21d5db38c,2018-12-10 16:13:44.678416,1,43.2523055,43.2523055
129,81990a5fad6c47c3a44cf597ac1544cb,2018-12-10 16:13:45.680345,1,43.2523055,43.2523055
130,de3b3a19f2f4457b9e9b33fc61069c45,2018-12-10 16:13:46.684965,1,43.2523055,43.2523055
131,b93b38ce9dd94da0a1aa85f68670c497,2018-12-10 16:13:47.669803,1,43.2523055,43.2523055
132,26fbc68d5e3a417fbbc3b3cccb2611c7,2018-12-10 16:13:48.669097,1,43.2523055,43.2523055
133,85ba54e491b24daeb517b57cadd04add,2018-12-10 16:13:49.694095,1,43.2523055,43.2523055
134,32bbf118a5ab4091baa862c99a30b8ff,2018-12-10 16:13:50.677361,1,43.2523055,43.2523055
135,66d4167e1869445ca91be810211766b7,2018-12-10 16:13:51.680344,1,43.2523055,43.2523055
136,7f3b65a775fb44bc83f2e6a33c77a077,2018-12-10 16:13:52.740342,1,43.2523055,43.2523055
137,a3094243dd7c4c92a10026db98fc58b0,2018-12-10 16:13:53.706447,1,43.2523055,43.2523055
138,539f48fd9c71417e85e1ec7a0b6f61cc,2018-12-10 16:13:54.694532,1,43.2523055,43.2523055
139,81a7aca652ba46b9bfe0e22af9ebab00,2018-12-10 16:13:55.678130,1,43.2523055,43.2523055
140,5a49caca70f246879d39ad18fd8e02d5,2018-12-10 16:13:56.683366,1,43.2523055,43.2523055
141,bd637f7be7b14171840c028b56b48204,2018-12-10 16:13:57.713584,1,43.2523055,43.2523055
142,b2ad77bac2e448c7ad472009f93af200,2018-12-10 16:13:58.718573,1,43.2523055,43.2523055
143,06133d748a724b8caf91ea608b964820,2018-12-10 16:13:59.721309,1,43.2523055,43.2523055
144,e8bc2eea34aa47f3a7d52b5d5612f712,2018-12-10 16:14:00.726471,1,43.2523055,43.2523055
145,1746634544a24d75b334a4a8810615e4,2018-12-10 16:14:01.728923,1,43.2523055,43.2523055
146,47e8f0de2b294c17b7146a8308820535,2018-12-10 16:14:02.734311,1,43.2523055,43.2523055
147,334d59e4f0c549c095b8474452764d1b,2018-12-10 16:14:03.738380,1,43.2523055,43.2523055
148,1baff617f8944ba3b940e8d9de98f565,2018-12-10 16:14:04.733753,1,43.2523055,43.2523055
149,6ca51f4d247c45508d2f68ec39e83354,2018-12-10 16:14:05.741481,1,43.2523055,43.2523055
150,7979e60861fb493186130e9deca1e919,2018-12-10 16:14:06.747276,1,43.2523055,43.2523055
151,da455c9f02fc47af8937cd6d50a64eb6,2018-12-10 16:14:07.747923,1,43.2523055,43.2523055
152,20d1c22be3be4e968b14dab5e3bf1969,2018-12-10 16:14:08.748906,1,43.2523055,43.2523055
153,ed8c25a691604d99a95c536d69ce9bf6,2018-12-10 16:14:09.752487,1,43.2523055,43.2523055
154,f33702d2e96f4083b7713be841026c53,2018-12-10 16:14:10.758977,1,43.2523055,43.2523055
155,63d6acda0c9949e5b27558f7b870f62c,2018-12-10 16:14:11.764738,1,43.2523055,43.2523055
156,63bbe8138a4648d585605e698a0fd007,2018-12-10 16:14:12.768021,1,43.2523055,43.2523055
157,16288164e58c4e50a3c022593d76c64f,2018-12-10 16:14:13.772783,1,43.2523055,43.2523055
158,c1b9c75b3bf043078f888cefddcf5217,2018-12-10 16:14:14.777612,1,43.2523055,43.2523055
159,fe8dd754112a40c3904e68a2fa3d9d7a,2018-12-10 16:14:15.778282,1,43.2523055,43.2523055
160,d662510c95f547adbc5d20e937f1d9e4,2018-12-10 16:14:16.783136,1,43.2523055,43.2523055
161,77d45e881bce4004a20207da4e5a8144,2018-12-10 16:14:17.800180,1,43.2523055,43.2523055
162,a976ed05f430426ba0b67d34edded775,2018-12-10 16:14:18.790868,1,43.2523055,43.2523055
163,43f8268a53124225962a2e853a6a9161,2018-12-10 16:14:19.799345,1,43.2523055,43.2523055
164,4073ad17642a40dca8f53ff76f85cde2,2018-12-10 16:14:20.799937,1,43.2523055,43.2523055
165,c23cfa550c8e4ef18c4f53d438fab8f5,2018-12-10 16:14:21.807526,1,43.2523055,43.2523055
166,368cb3d579164ca2a8a3b861155cd9fd,2018-12-10 16:14:22.809330,1,43.2523055,43.2523055
167,30f9f22fbdd44eed93cab50532a5e5ff,2018-12-10 16:14:23.816231,1,43.2523055,43.2523055
168,8343a6ff4d1e4c508101462c0ca6fbaf,2018-12-10 16:14:24.814891,1,43.2523055,43.2523055
169,226588c7c0014ba2b2bb7c91b9612971,2018-12-10 16:14:25.789493,1,43.2523055,43.2523055
170,56e3f0f9bdab4a05a8d28912d3b7b7c0,2018-12-10 16:14:26.835944,1,43.2523055,43.2523055
171,47b636ca2aec4a3590e5923ae894be92,2018-12-10 16:14:27.806801,1,43.2523055,43.2523055
172,95cde4317aa140a49727ec46d1e43f23,2018-12-10 16:14:28.806870,1,43.2523055,43.2523055
173,a5ceeb8ce4f841c28d5e54445f6f13c2,2018-12-10 16:14:29.813486,1,43.2523055,43.2523055
174,b8df46c60f15410fb75b81529eabb609,2018-12-10 16:14:30.819529,1,43.2523055,43.2523055
175,ab353cdc5ff34c4a9958efd142d8213a,2018-12-10 16:14:31.815818,1,43.2523055,43.2523055
176,d2483515ff5f4434bf11b32572809bd3,2018-12-10 16:14:32.820126,1,43.2523055,43.2523055
177,13cf8c45fe70487f820b3b8473338451,2018-12-10 16:14:33.821899,1,43.2523055,43.2523055
178,12530c608d5c4983bc645bcfe14b5028,2018-12-10 16:14:34.824683,1,43.2523055,43.2523055
179,394d7d82aa874f6bbab6c1f00bc492e5,2018-12-10 16:14:35.833573,1,43.2523055,43.2523055
180,3237291876a74be596d5ef6b9a05debb,2018-12-10 16:14:36.828009,1,43.2523055,43.2523055
181,cb3975412bc3489f9a3e99f046e38700,2018-12-10 16:14:37.830433,1,43.2523055,43.2523055
182,09be4ad69ace4fb4ab1875030d1e2ebd,2018-12-10 16:14:38.832790,1,43.2523055,43.2523055
183,6124342966dd40fab7d9fc264705d360,2018-12-10 16:14:39.837233,1,43.2523055,43.2523055
184,8f387443da024bcda3aacd04a5507a2a,2018-12-10 16:14:40.844999,1,43.2523055,43.2523055
185,f678d02f85774dc9a31e9b9db7b8a535,2018-12-10 16:14:41.838824,1,43.2523055,43.2523055
186,30dfe848d74d427eb44ef25eae3d7eb4,2018-12-10 16:14:42.841466,1,43.2523055,43.2523055
187,8eeeeb3f93aa44fe8aa109533c408ace,2018-12-10 16:14:43.843705,1,43.2523055,43.2523055
188,636dc25d6faf469cbb9d86fb7708b1a5,2018-12-10 16:14:44.827615,1,43.2523055,43.2523055
189,dc156a557c4143f899cd1a3bfc141ff0,2018-12-10 16:14:45.845367,1,43.2523055,43.2523055
190,e82c0d0dce3449bcafc720f79d6c169c,2018-12-10 16:14:46.851284,1,43.2523055,43.2523055
191,d3c575d6a16a4d478b83e87b23044f02,2018-12-10 16:14:47.852923,1,43.2523055,43.2523055
192,536f3f476d5a48d498956864d80c1994,2018-12-10 16:14:48.854062,1,43.2523055,43.2523055
193,11129a146bd64beebd543a10a7065811,2018-12-10 16:14:49.859317,1,43.2523055,43.2523055
194,43fbe672d1f841b7a8358226adc2d37c,2018-12-10 16:14:50.858040,1,43.2523055,43.2523055
195,637b4746e0f64c6fa65784e3f7ab9776,2018-12-10 16:14:51.860879,1,43.2523055,43.2523055
196,e3b6a1e98b2f4cca8cca41c3994f5c52,2018-12-10 16:14:52.898198,1,43.2523055,43.2523055
197,b0533b69c3d34b9ea18f306c8c4c37a1,2018-12-10 16:14:53.865002,1,43.2523055,43.2523055
198,68fee8bd98da4a80b33ce2052763c5a0,2018-12-10 16:14:54.855693,1,43.2523055,43.2523055
199,a3f753e7ab9d461e992090edceb2e544,2018-12-10 16:14:55.867975,1,43.2523055,43.2523055
200,eac84b4e137e4907b37d8eb0f273847d,2018-12-10 16:14:56.874408,1,43.2523055,43.2523055
201,c082a87d9fa8410fb0edc281de497c74,2018-12-10 16:14:57.858782,1,43.2523055,43.2523055
202,0338a0484b68436c8e80e7e6dae23e20,2018-12-10 16:14:58.884590,1,43.2523055,43.2523055
203,03660ea4b2ad4257ab1afbf29f499b1e,2018-12-10 16:14:59.851982,1,43.2523055,43.2523055
204,8e55354d710a41c0a92f6ca4dc5b6a6a,2018-12-10 16:15:00.859870,1,43.2523055,43.2523055
205,653369c01ce1468db19a6f71c79d0443,2018-12-10 16:15:01.875721,1,43.2523055,43.2523055
206,09264ad15b9d4280b1fe3403aca80110,2018-12-10 16:15:02.874797,1,43.2523055,43.2523055
207,a26254ecfd42469cbe8a3a9147094048,2018-12-10 16:15:03.885731,1,43.2523055,43.2523055
208,0ed8f53ab3234f799b393bf27dceef3e,2018-12-10 16:15:04.884062,1,43.2523055,43.2523055
209,b3472ec71a1b4e25930a9cd20f7965b1,2018-12-10 16:15:05.880894,1,43.2523055,43.2523055
210,8d90046a10964fb2878631afd3315382,2018-12-10 16:15:06.877328,1,43.2523055,43.2523055
211,6c5159a47c8248a4a287e8eabb1c1d89,2018-12-10 16:15:07.932865,1,43.2523055,43.2523055
212,beed03e39b7841a7b36a5f162ac43115,2018-12-10 16:15:08.961138,1,43.2523055,43.2523055
213,f61c7139c76b4e87b7a9447153006e72,2018-12-10 16:15:09.875598,1,43.2523055,43.2523055
214,b42fc3f587264692a646f5da0ff9902e,2018-12-10 16:15:10.989681,1,43.2523055,43.2523055
215,485299bdde7745f793fcc77a36344e2a,2018-12-10 16:15:11.889351,1,43.2523055,43.2523055
216,8d71fa96bd6a424ab05a7c54ff377ad5,2018-12-10 16:15:12.896791,1,43.2523055,43.2523055
217,c1cc5fcc1b894a9395c016978ab79d9b,2018-12-10 16:15:13.894431,1,43.2523055,43.2523055
218,8a2ba36a0c474284904d9f2c781635f5,2018-12-10 16:15:14.896823,1,43.2523055,43.2523055
219,f9be9ed281934e0a8e133de5e2059a11,2018-12-10 16:15:15.897081,1,43.2523055,43.2523055
220,10c1f9ef509b4d359a78a2bc18380516,2018-12-10 16:15:16.899420,1,43.2523055,43.2523055
221,fbd1a40ba341430fa285151b08fbaf7f,2018-12-10 16:15:17.901257,1,43.2523055,43.2523055
222,8487bc9423734da1a35ea0223d047406,2018-12-10 16:15:18.903103,1,43.2523055,43.2523055
223,2cc5bc70467343c6bb62f3eb0aa91890,2018-12-10 16:15:19.904887,1,43.2523055,43.2523055
224,78183799ca3a4b108e97e766c135a5ea,2018-12-10 16:15:20.906965,1,43.2523055,43.2523055
225,4661ccc7b9b94e4d9799428ffa59b407,2018-12-10 16:15:21.912980,1,43.2523055,43.2523055
226,353952a2272a4278802c35d87ecb59df,2018-12-10 16:15:22.913858,1,43.2523055,43.2523055
227,7cb655ef97bb4b3a94a5b219027b2044,2018-12-10 16:15:23.918349,1,43.2523055,43.2523055
228,74103c4bd7884c64b221206bcc15fbe3,2018-12-10 16:15:24.915296,1,43.2523055,43.2523055
229,ad38c618b015424bbd9d777aaf780546,2018-12-10 16:15:25.918594,1,43.2523055,43.2523055
230,6122c5e21f45473dac421b886fcca5be,2018-12-10 16:15:26.925034,1,43.2523055,43.2523055
231,45a5f4131ac84fb7a0edd2ebd916ec87,2018-12-10 16:15:27.920292,1,43.2523055,43.2523055
232,3bcb25b9dce44b9fadacf61ab27d9828,2018-12-10 16:15:28.911207,1,43.2523055,43.2523055
233,47f5b45693084f78b00dc1316d30560e,2018-12-10 16:15:29.918645,1,43.2523055,43.2523055
234,b6fab0ebb2b64abfa6329e32e84e9898,2018-12-10 16:15:30.926375,1,43.2523055,43.2523055
235,2716f0ea064f42fdad8067178e231d1e,2018-12-10 16:15:31.943459,1,43.2523055,43.2523055
236,146485f36d004baa9af6a12b26461c54,2018-12-10 16:15:32.938429,1,43.2523055,43.2523055
237,6cadbba775294a7889d3009dde78c1e0,2018-12-10 16:15:33.942937,1,43.2523055,43.2523055
238,bee8813b3a1f4ec5a2f8d29492d7651e,2018-12-10 16:15:34.947492,1,43.2523055,43.2523055
239,e598d38a4418412c8fe90fbed9d7b17f,2018-12-10 16:15:35.946121,1,43.2523055,43.2523055
240,be547dbf39bf4649aca6cf38058e2ea0,2018-12-10 16:15:36.950037,1,43.2523055,43.2523055
241,6a51ee9653f546a8839a76bc7c3cce76,2018-12-10 16:15:37.955446,1,43.2523055,43.2523055
242,e5ddbac7d1d04af8a5e8ed875ddb1acf,2018-12-10 16:15:38.956854,1,43.2523055,43.2523055
243,b5bd2c52f29440de8310779de14a6817,2018-12-10 16:15:39.984892,1,43.2523055,43.2523055
244,b0bc4a4326084a79ba333b936ffdced6,2018-12-10 16:15:40.971468,1,43.2523055,43.2523055
245,935be4042b2340509ea05ef569cdb0ec,2018-12-10 16:15:41.963996,1,43.2523055,43.2523055
246,bfcb884893ec4a458a22eb8068bf5604,2018-12-10 16:15:42.970774,1,43.2523055,43.2523055
247,1e58dc5176de4a319491badd694ce4eb,2018-12-10 16:15:43.972766,1,43.2523055,43.2523055
248,79d4eded8fd04f5c988a93c4082d4af0,2018-12-10 16:15:44.979647,1,43.2523055,43.2523055
249,19834e3786934f23a82dc35dd9f28efb,2018-12-10 16:15:45.983809,1,43.2523055,43.2523055
250,83a5f4b5eac64415bc65d6bec1d89288,2018-12-10 16:15:46.995931,1,43.2523055,43.2523055
251,098f6f8ab8994e8d89e1417b8b730350,2018-12-10 16:15:47.994584,1,43.2523055,43.2523055
252,50f1fdb2f0da41f9926113488ad0c696,2018-12-10 16:15:48.996897,1,43.2523055,43.2523055
253,c8b625efb0e943abb1c56a4b97acb780,2018-12-10 16:15:50.003189,1,43.2523055,43.2523055
254,f5d29d383f32419798dd9d54bde411b5,2018-12-10 16:15:50.999718,1,43.2523055,43.2523055
255,60619fc6dd934a3fb2d5b3245dcd784a,2018-12-10 16:15:52.014259,1,43.2523055,43.2523055
256,2561cae39c124aa3affc8f1582656603,2018-12-10 16:15:53.008079,1,43.2523055,43.2523055
257,ea45ccd4af14418ba9e9486cf2b4df30,2018-12-10 16:15:54.012510,1,43.2523055,43.2523055
258,8b55d42d77b74991a6952f9a6860ef92,2018-12-10 16:15:55.018130,1,43.2523055,43.2523055
